date,date,content,score,at
5257,5257,좋은 호텔 한번에 볼 수 있고 제일 저렴한거같아요 여러가지 이벤트나 특가가 많아서 유용합니다,5,20200511172453
5258,5258,저렴한가격에 쉽게 예약할수있었네요 좋아오,5,20200511170050
5259,5259,할인가를 쉽고 간편하게 볼수있고 예약도 쉽고 앱사용도 쉽고 넘 편하고 좋아요!!!!,5,20200511162446
5260,5260,특가로 저렴하게 이용할수 있어 좋아요,5,20200511145259
5261,5261,현재 2년정도 앱 이용중입니다! 방 정보도 VR로 볼 수 있어서 좋아요! 그리고 근처 식당도 같이 볼 수 있고! 여러모로 잘 쓰고 있습니다!,5,20200511143759
5262,5262,"가족 여행을 계획할때 항상 사용하는 어플입니다 직관적인 어플과 깔끔한 디자인, 풍성한 혜택까지 어렵지 않게 확인 가능하고 숙소간 비교도 너무 편리하네요 여행의 시작은 준비할때부터라는데 매번 데일리호텔 앱과 함께 여행을 한다는 기분이 들어요~ 개발자분들, 담당자분들 열일하십니다😍 다음 여행에도 잘부탁해요~ 데일리호텔!",5,20200511141817
5263,5263,국내 숙소 찾기엔 최적의 앱인듯 합니다~,5,20200511133105
5264,5264,너무좋은 어플 만들어주셔서 감사함니당ㅎㅎ,5,20200511131743
5265,5265,"내주변 숙박시설을 바로 찾아줘서 너무 편리하고, 적립도 잘되서 너무 좋아요~",5,20200511095358
5266,5266,굉장히 편리하고 좋아요~ 매번 여행 갈때 사용합니다!!,5,20200511025508
5267,5267,연휴에 편히 쉬려고 사용하기 시작했는데 거의 매주사용하는 앱이 되었네요~ 당연히 호텔예약은 굿이고! 식당예약도 편리해서 좋아요👍,5,20200511013414
5268,5268,간편하게 예약가능하고 카카오톡 상담도 늦게까지 가능해서 좋아요,5,20200510225118
5269,5269,새벽에 궁금한 사항 정확히 알아와서 피드백해주심 최고,5,20200510202931
5270,5270,이엡 사용하세요 모텔 찾는건 별로여도 호텔 찾는건 이거 좋아여,5,20200510195006
5271,5271,너어무 편하게 숙소를 잡을수 있네요,5,20200510192359
5272,5272,예약도 확실 가격도 저렴! 어플 이용하는데 불편함 없이 빠르게 예약 가능하고 보기도 편해요♡,5,20200510191022
5273,5273,보타닉을 받기 위해서 평가를 하는건 아니지만 그래도 흑심이 조금있는게 사실 어제 전주 쪽 이용했는데 아주 굿,5,20200510184553
5274,5274,편리하고 좋아요,5,20200510184230
5275,5275,"호텔 예약때마다 이용하고 있는데 자꾸 이용하게 되는데에는 어플 편의성이 좋아서인것같아요. 지역별, 그리고 레스토랑도 있으니 자주씁니다. 다만 검색카테고리에 레이트체크아웃같은 호텔들이 자주 하는 이벤트도 달아주시면 검색시 더 용이할 것 같아요^^",5,20200510182826
5276,5276,데일리 호텔 자주사용합니다 진짜 좋고 싼곳들이 너무많아서 못고를정도로 좋습니다!!,5,20200510182038
5277,5277,편하고 좋아요,5,20200510180610
5278,5278,좋습니다,5,20200510173322
5279,5279,여행갈땐 늘 데일리호탤에서 예약합니다 늘 만족해요,5,20200510161447
5280,5280,자주 이용하는데 좋아요,5,20200510155552
5281,5281,호텔 예약할때 여러 앱을 사용해보았지만 가장 편리한 앱이다 당일 예약시 당일 특가는 다른 어느곳보다 저렴하다 다른곳은 저렴하게 가격이 올라와 클릭해보면 각종 추가요금이 많고 룸별 가격대가 차이가 많이 나는데 데일리는 심플하게 안내되어 있다 간혹 사용자의 실수가 있어 잘못 예약되었을때도 데일리어들이 빠른 처리를 받을수 있었다 외국사이트들은 완전 불가능이고 실수에 의한 손해도 생겼었다 호텔의 종류가 타사이트보다 적은 경우가 있다 그래서 다른 앱을 사용해보았는데 여행이라는게 계획대로 움직이지 못하는 경우가 많아 변경및 일처리가 빠르고 편리한 데일리앱만으로 사용하게 되었다 데일리어들의 친절함은 정말 훌륭하다,5,20200510155015
5282,5282,호텔위치랑 가격비교가 보기깔끔해서 좋아요,5,20200510141006
5283,5283,당첨가즈아아아,5,20200510133424
5284,5284,덕분에 세일 받아서 좋은 잠자리 가졌네용 ㅎㅎ,5,20200510130818
5285,5285,친구들과의 여행계획을 위해 데일리호텔 어플을 깔고 숙소위치 선정부터 하고 여행 계획을 짰습니다^^ 일단 제일 마음에 들었던 부분은 날짜선택 과 지도를 보면서 지역 위치 선정이 너무 순조로워서 만족하는 어플이에요 다음 여름 계획 숙소도 데일리호텔 어플을 통해서 정할 생각입니다^^,5,20200510124945
5286,5286,숙박어플중 제일 좋아요,5,20200510055035
5287,5287,데일리호텔을 통해 좋은숙박업소를 예약해서 잊지못할 추억을 쌓고왔습니다~~ 알기쉬운 업소정리와 친절한설명 편리한예약까지!! 여행과 호캉스를 즐기기에는 단연 최고의 어플입니다👍👍,5,20200510032438
5288,5288,항상 이용하지만 사용하기 편너하고 좋습니다 상담도 잘 이루어 지구요 추천합니다,5,20200510012551
5289,5289,항상 여기만 사용합니다 ㅎㅎ,5,20200509193356
5290,5290,편리하게 예약이 가능해요~!,4,20200509183058
5291,5291,타 호텔앱비교시 좋아요 검색도편하고요,5,20200509174718
5292,5292,15년도부터 꾸준히 이용하고 있어요 잊을만하면 할인쿠폰에 가성비 좋은 호텔 꾸준히 발굴해주셔서 감사합니다,5,20200509174157
5293,5293,친구들이랑 여행가는데 사용했는데 검색하기도 편하고 다른정보가 잘 나와있어 편했습니다.,5,20200509170729
5294,5294,경쟁사 앱 다 이용하고 꼼꼼하게 고르는 편인데 데일리호텔이 제일 앱 구성이 깔끔하네요. 다른 앱들은 예를 들어 3만원 쿠폰이라 광고해놓고 한번 쓸 때 5천원씩만 쓸 수 있게 하는 경우가 많은데 이 앱은 그렇지가 않아서 좋아요. 레스토랑 할인도 쏠쏠하게 이용 가능합니다. 그리고 이용자 분들이 리뷰를 꼼꼼하게 남겨주셔서 좋네요.,5,20200509133817
5295,5295,직원들이 매우 친절하며 다른 어플 프로모션보다 왠만하면 데일리호텔이 저렴함.,5,20200509133501
5296,5296,"타 앱에 비해서 가독성과 깔끔한 디자인으로, 너무 좋아 항상 데일리호텔을 사용합니다! 모두 다운로드 ㄱㄱ싱~",5,20200509130700
5297,5297,좋은앱 저렴한가격 좋은호텔 많음 ui도 편리,5,20200509125344
5298,5298,"날짜별로, 위치별로 잘 볼 수 있어서 너무 좋아요. 할인쿠폰도 많이 주고 할인 행사도 많이 해서 여행갈 때 이 앱으로만 이용해서 숙박 예약하고 있어요ㅎㅎ 후기도 다양하고 많아서 참고하기 좋습니다.",4,20200509104416
5299,5299,할인 많아서 좋아요! 다른곳보다 훨씬 싸게 예매했어요!,5,20200509010511
5300,5300,사용하기 편하고 좋습니다,5,20200508233413
5301,5301,항상 여기어때나 야놀자에서 예약하다가 여기로 갈아탔는데 좀 더 빨리 쓸걸 그랬어요 ㅎㅎ,5,20200508204825
5302,5302,한 달에 1~2번정도 혼캉스를 즐겨합니다.숙박 사이트 및 어플이 많아 어느곳에서 예약할 지 무척이나 고민이었어요. 좀 더 저렴한가격에 예약하고자 다 비교하고 손품 팔았는데 결론은 데일리호텔이네요! 타 숙박 사이트 및 어플보다도 좋은가격 및 객실. 단독 특전이 특히 맘에 들었어요. 거기에 쿠폰사용으로 한번 더 할인받았구요. 데일리호텔 앱 짱입니다!,5,20200508201837
5303,5303,가격대비 가성비가 참으로 굿. 모든 정보가 상당히 정확하고 확실했다는거..강추합니다. 데일리호텔..,5,20200508175309
5304,5304,"호텔, 레스토랑 예약 앱",5,20200508174707
5305,5305,늘 애용하고 있습니다 편하고 믿을수 있어요~^^,5,20200508174429
5306,5306,한국에 있는 숙박은 데일이 호텔이 제일 좋은거 같아요,5,20200508174415
5307,5307,호텔을 저렴한가격에 이용가능해서 좋음 앱 사용도 간편함,5,20200508173457
5308,5308,호텔 실제 컨디션과 데일리호텔 컨디션이 상이함 부대시설 이용 가능이라 써놓고 실제론 이용불가 예약 전날 호텔에 직접 전화하며 확인하니 데일리호텔 측에선 별거 아니라 응답 최악의 서비스 어플임,1,20200508114928
5309,5309,사용하기 좋네용 덕분에 좋은 펜션에서 머물다갑니다,5,20200507235516
5310,5310,타 어플보다 사용이 편리하고 좋네요,5,20200507234635
5311,5311,숙박 예약할때마다 늘 데일리호텔 활용하고 있어요 ㅎ 어플 사용이 쉬운건 물론이고 할인 쿠폰도 자주 나와서 다른 데 보다 가성비 좋게 구매하게 되더라고요 ㅎ 거기다 현대카드 쓰면 M포인트도 쓸수 있어서 저한텐 딱이었습니다 ㅎ 여기저기 비교해봐도 여기가 젤 저렴하더라고요 ㅎ 이제는 가격비교 안하고 데일리호텔에서만 바로 구매합니다 ^^ 강추드려요 ㅎ,5,20200507233018
5312,5312,조아요,5,20200507173602
5313,5313,"데일리앱과 함께 정확하고 빠른예약으로 여행이 즐거웠습니다 . 스케줄별로 원하는 호텔의 한달숙박료가 쭉 뜨니까 , 일정계획할때 너무 좋았어요 . 그리고 일정변경하게되어 취소했다가 며칠뒤 다시 예약했는데 ,, 취소도 빨랐구요 . 다만 처음사용했던 쿠폰 ㅡ 취소로 다시 사용할수는 없었어요 그치만 다른이벤트로 작은 금액이지만 할인권 있었어요 ^^ 데일리호텔앱 너무 만족스럽습니다 ~~~~♥",5,20200507144743
5314,5314,개개인의 맞춤형 검색과 빠르고 쉽게 검색할수 있어서 좋네요. 체크인 날짜에 맞춰 남아있는 방들로만 서치가 되어서 헛수고를 덜어주니 편리하구요.,5,20200507143927
5315,5315,"솔직히 다른 앱보다 호텔예약시엔 월등히 좋은 앱, 특가도 많고, 틈틈이 호캉스 즐기는 사람들은 설치후 알람설정 필수! 정말 고급호텔들 오늘만이가격으로 쉬러다녀오면 만족도 높습니다. 그 외에도 꾸준히 쓰려면 쿠폰도 많고 KB카드 이용자면 O2O업종이기도 해서 할인도 추가, 아니라면 차이 이용해서 더 저렴하고 가성비 높게 이용가능",5,20200507130438
5316,5316,"지난 연휴에 급 호캉스가 땡겨서 토요일 밤 11시에 일요일에 묵을 호텔을 예약했는데, 10분 뒤에 데일리호텔 서비스 예약 확인 전화가와서 소름돋았습니다;;; 6일짜리 연휴 중인 주말 한밤중에 어떻게 10분에 연락이 오는건지 신기하네요ㅋㅋㅋㅋ 그리고 아고다, 호텔스컴바인 어디에도 상품이 없던 파라다이스 시티 호텔이었는데 여기서 할인받고 예매했네요. 다음에도 호캉스 갈땐 이 앱 쓸거 같아요.",5,20200507114713
5317,5317,"여행갈때 숙소검색하기 좋아요. 지역별로 나눠져있어서 일정에 맞춰 구할 수 있어요. 호텔 말고도 팬션이나 모텔 등 다양한 숙소가 있어서 선택의 폭도 넓구요~ 주변 레스토랑, 맛집도 예약할 수 있어 숙소와 식사를 한번에 정할 수 있는 일석 이조! 어플이네요^^ 앞으로 쭈욱 데일리호텔 이용할 예정입니다.",5,20200507112820
5318,5318,정말 편리하고 여행자에게는 필수인 어플인거같습니다! 😍,5,20200507031126
5319,5319,여자친구랑 데이트할때 유용하게 사용하고 있어요. 대실이라도 숙소 고를때 깔끔한걸 중요시하는데 여기 후기 점수는 믿을만해서 잘 참고하고 있고요. 저렴한 호텔들도 많아서 대실말고 숙소로 예약해서 놀기도 합니다. 정말 최고네요.,5,20200507010448
5320,5320,처음 사용해봤는데 보기좋게 잘 되어잇어 편하게 사용했어요!,4,20200507010201
5321,5321,"필요한 숙소를 쏙쏙 찾아주고, 후기를 통해서 나에게 필요한 숙소인지 아닌지를 미리 알아볼 수 있어서 좋아요. 간혹 다른 앱에서는 나오는데 데일리호텔에서는 안나오는 숙소도 있지만 (다른앱 먼저 찾아본거 아니고요.. 원하는 숙소 있는데 여기 없길래 굳이 다른데도 찾아본 거예요..) 그래도 여행 가려고 숙박 예약 할 때면 가장 먼저 찾는 어플입니다.",4,20200506233540
5322,5322,다른앱이랑 비교할때 숙소사진들을 더자세히벌수있고 평점을통해 좋은숙소찾는데 도움이많이되었습니다 한달에가족끼리 2-3번씩 여행가는데 다른앱은 못쓰겠더라구요 추천드려요~^^,5,20200506200654
5323,5323,유용한 정보,5,20200506192838
5324,5324,굿,5,20200506190502
5325,5325,항상 출장때 항상 잘 이용하고 있습니다! 너무너무 감사합니다!,5,20200506182156
5326,5326,정확하고 저렴함,5,20200506150717
5327,5327,여러 어플 가격 비교해보고 예약하는편인데 항상 데일리호텔 혜택이 가장좋더라고요 너무 잘 이용하고 있어요~~!,5,20200506150534
5328,5328,자주이용하고 있어요,5,20200506141333
5329,5329,"호텔이나 펜션 예약할 때 가장 먼저 사용하고, 자주 찾게되는 앱입니다. 이벤트도 다양하고 가격대도 저렴해서 잘 이용하고 있습니다.",5,20200506135301
5330,5330,출장때 종종 사용하는데 좋아요,5,20200506134519
5331,5331,가족 여행시 항상 애용하고 만족하고 있어요^^,5,20200506134457
5332,5332,이벤트도 다양하고 일자별로 가격도 미리보기로 볼 수 있게 되어있어서 편하게 이용해요. 항상 데일리호텔로 좋은 여행 다녀옵니다~~,5,20200506125832
5333,5333,프로모션좋아요,5,20200506113853
5334,5334,식당이랑 호텔 예약시 저렴하게 잘 이용하고있어요,5,20200506083318
5335,5335,호텔 예약사이트 중 가장 유용한 행사를 많이 하는 사이트인듯 합니다. 호텔 방타입 찾기도 쉽구요. 특히 조식 포함한 패키지 타입 예약은 타 사이트에 비해 구성이 더 풍부합니다. 아이들 데리고 호텔이용 시 항상 이 사이트를 이용합니다.,5,20200506001059
5336,5336,"너무 괜찮은 숙소를 저렴한 가격에,,이보다 좋은 어플이 있을까요?",5,20200505223818
5337,5337,"고객센터 새벽까지 해주신 덕분에 급한 질문도 문의할 수 있었고, 직원이 친절했어요~~! 전체적으로 보기 쉽고 깔끔해서 계속 사용하게 되네요. 앞으로도 응원합니다^^",5,20200505222554
5338,5338,여행다닐 때 필수 앱! 검색 조건 설정할 수 있는 것도 좋고 손쉽게 비교햐서 예약할 수 있어서 넘 좋아요,5,20200505221417
5339,5339,타지역여행시 너무도 유용하게 사용중입니다.,4,20200505210251
5340,5340,여행가며 써봤는데 만족합니다,5,20200505204810
5341,5341,좋은 어플 이네요,5,20200505194906
5342,5342,항상 잘 이용하고 있습니다. 호텔도 가격비교하기 좋지만 저는 보통 풀빌라나 펜션 예약도 다 여기서 해요! 이벤트도 많고 후기도 믿을만해서 가본곳 전반적으로 다 만족스러웠습니다! 앞으로도 자주 애용하도록 하겠습니다~,5,20200505190428
5343,5343,놀러가서 당일로예약하기 좋네요,5,20200505185733
5344,5344,제일 저렴한 가격에 예약할수있어요 매일 뜨는 특가상품이 아주 유용하네요,5,20200505185635
5345,5345,특가도 많아서 항상 데일리호텔만 이용하는거같아요 졸아용,5,20200505185350
5346,5346,지지난주에 원래가려던 숙소가 전날에 예약취소가 되어 난감했는데 정해진 일정에 예약가능한 리스트만 뽑아주어 최선의 선택을 할수있게 해주어서 너무 고마웠습니다. 덕분에 아기와 부모님과 함께 즐거운 단풍여행을 다녀올수있었네요~,5,20200505184456
5347,5347,데일리호텔 처음으로 사용했는데 솔직한 숙박후기 덕에 좋은곳에서 기분좋게 1박했네요 급 급 당일치기 숙박이었는데 진짜 리얼 좋았어요~~^^ 다음 여행에도 무조건 데일리 이용하려고요 ㅎㅎ,5,20200505182344
5348,5348,객실설명과 결재방식이 알아보기 편하게 되어있어 좋아요,5,20200505175707
5349,5349,타 호텔 어플보다 저렴한 경우가 많아요! 쿠폰도 많이 주고 더 저렴한 경우가 많아서 꼭꼭 데일리 호텔을 비교해서 보는 편이에요! 이번 연휴에도 몇만원이상 저렴해서 데일리호텔 어플로 예약해서 다녀왔습니다!,5,20200505175352
5350,5350,쉽고 간편하게 예약 할 수 있어서 너무 잘 사용하고 있습니당,5,20200505151929
5351,5351,매일 새로운 특가 이벤트가 좋네요.,4,20200505144147
5352,5352,다른 앱보다 나은듯,4,20200505135555
5353,5353,여자친구랑 호텔갈때 자주 이용하는데 사진이나 설명이 잘되있어서 장소 고르기가 아주 용이합니다. 사진하고 달랐던곳도 없고 아주 만족합니다. 계속 이 어플을 이용할거 같습니다!!,5,20200505125157
5354,5354,최고의 호텔 어플!,5,20200505112720
5355,5355,"여기저기 비교해도 데일리호텔이 최고네요. 매번 혹시나하고 다른 어플과 사이트와 비교해보는데, 혜택이 너무 좋아서 항상 데일리호텔로 돌아오게돼요. 무료취소기한이 길거나, 영수증 등 모든 시스템이 깔끔하게 처리되어서 맘편히 이용해요. 추천합니다^^*",5,20200505104714
5356,5356,좋은 호텔예약앱 입니다. 다른앱보다 할인율도 좋고 인터페이스도 편해서 쓰기 편하네요,5,20200505085727
5357,5357,올해 처음 앱 깔고 세인트존스와 나인트리호텔을 알게 해 줬어요. 가성비 가심비 둘 다 잡은 호텔이었어요. 하얏트 힐튼 같은 글로벌체인만 고집할 일이 아니네요. 데일리앱 덕에 호캉스가 취미가 되었습니다. 고객센터도 친절하고 바로 취소되어 좋았습니다. 근데 호텔에 따라 취소버튼이 비활성화 되는 경우가 있더라구요? 그리고 취소환불 정책을 결제 전에 한번 더 보여주면 좋겠어요.,5,20200505062754
5358,5358,데일리 호텔을 통해 예약하면 조금 차별을 두는 것 같은 느낌이 여러번 있었는데 개선되길 바랍니다.,5,20200505005004
5359,5359,야놀x나 여기어x 쓰기에는 이젠 우린 어른 각종 호텔어플 가지고 있지만 국내호텔 국내레스토랑 예약은 데일리호텔이 가장 저렴하고 안정적,5,20200505002700
5360,5360,너무 효율적이에요^^,5,20200504214921
5361,5361,2주에한번은 여행가는 가족이에요 꼭 이어플로 예약한답니다 할인도많고 정보도많아서요^^,5,20200504212542
5362,5362,쿠폰 덕분에 같은 호텔 좀 더 저렴하게 이용할 수 있었고 급하게 알아보기에 편했어요!,5,20200504205219
5363,5363,잘 이용했습니다.,5,20200504204457
5364,5364,"예약하기 편리하구, 확정예약이 잘되어 만족합니다. 여행을 즐기는편이라 오래전부터 사용하고 있는데 깔끔하게 예약가능하고 가격도 싸서 잘쓰고있어요",5,20200504195158
5365,5365,여수여행 다녀왔어요 데일리 호텔앱 너무 좋았어요 혜택 도많았고 좋은방에서 좋은시간보냈읍니다 다음여행에도 이용해서 저렴한 숙소에서 값진시간과 가족과 즐거운여행보내야겠읍니다 일주일전에예약하니 방걱정안하고 짐 풀고 편한여행되네요...,4,20200504193022
5366,5366,잘 설명되었고 평균보다 값 싼 내용들을 바로바로 올려줘서 갯 잘 하여서 잘 갔다왔습니다,5,20200504175757
5367,5367,특가를 찾아 저렴하게 예약할수있어서 좋고 앱이 무겁지않아 빠릿하게 작동되어 좋습니다. 자주 들여다보게되는 어플입니다.,5,20200504175019
5368,5368,여자친구랑 잘 쓰고 있습니당,5,20200504150702
5369,5369,아고다랑 비교했었는데 신규가 받는 혜택이 더좋고 예약하는데 화면이 보기가 쉬워서 꼼꼼하게 체크할수있어요 제휴호텔에서 웰컴쿠키도받고ㅎㅎ덕분에 첫 결혼기념일 여행 잘 다녀왔어요! 앞으로 데일리호텔만 꾸준히 이용하려구요 번창하세요ㅎㅎ~,5,20200504145105
5370,5370,"숙소 정할 때뿐만 아니라 식사 등 다양한 분야에서 이용 가능하고, 믿을만한 앱이라 꾸준히 사용중입니다.",5,20200504141833
5371,5371,숙소 어플 여러개 이용해봤는데 인터페이스나 디자인도 깔끔하고 사용하기 쉽게 해놔서 좋아요~ 호텔 잡을때마다 항상 이용합니다 굿굿,5,20200504135845
5372,5372,"깔끔한 인터페이스, 알짜배기 세일 좋아요",5,20200504135228
5373,5373,언제나 최고의 조건으로 원하는 곳을 찾게 도와주는 최고의 호텔 어플 !!! 😍😍 이번에도 덕분에 성공적으로 여행 다녀왔네요 1년 넘게 사용했는데 어김 없이 찾는 국내 최고 어플! 좋은 딜로 좋은 호텔 많이 제공해주셔서 감사합니다.,5,20200504134355
5374,5374,좋은 호텔들도 많고 가성비 좋은 호텔들도 많네요 ㅋㅋㅋㅋ 넘 좋아요~ 우선 찾기 쉬워서 좋아용,5,20200504133640
5375,5375,급여행 떠날때마다 잘 사용하고 있어요^^ 다른 앱보다 사용하기도 편리하고 좋아요!!,5,20200504121748
5376,5376,예약하기 간편하고 좋아요!! 숙소 리스트가 좀 더 많았으면 좋겠어요 ㅎㅎㅎ,5,20200504114030
5377,5377,자주 이용하는데 좋은 정보 감사합니다. 비교적 가격도 괜찮은 곳도 많이 올라와 있어 좋아요.,5,20200504113623
5378,5378,예약.취소 제 경험으로는 훌륭합니다. 최종적으로도 데일리앱을 사용하는거로 결정하여 사용하지만 전체적으로 가격비교안해도될만큼 경쟁력도 좋다고 개인적으로 느껴네요.,5,20200504113622
5379,5379,호텔을 값싼 가격에 사용할 수 있어요~ 다양한 이벤트도 많아서 종종 잘 사용하고 있습니다. 요즘에는 예약하면 주변 추천 식당도 나와서 유용했어요!!,5,20200504111856
5380,5380,호캉스할 때마다 이용하고 있어요!! 직관적이고 친절하고 편리한 어플 구성이 좋아서 애용하고 있어요,5,20200504110430
5381,5381,숙소 예약할때 늘 사용합니다. 고객센터도 친절해서 믿음가는 앱이에요.,5,20200504103801
5382,5382,계속 이 앱만 썼어요. 다른 숙박 어플은 참고만 하는 용도.... 후줄근한 숙소는 후줄근한 평가가 있으니 참고하기 좋았네요ㅋㅋ;;;,5,20200504090407
5383,5383,"여러가지 이벤트도 많고 무엇보다도 후기가 투숙객이 직접 올려놓은것들이라 비교해서 고르기 조아요ㅎㅎ 호캉스 가고 싶을때나 어디 숙소 고를때 제일 애용하는 앱이구 숙박 뿐 아니라 식사 찾을때도 괜찮은 곳으로 다양하게 보고 선택할 수 있어서 고급맛집도 많이 갔네요! 바로 그저께 데일리호텔 이용해서 송도로 호캉스 다녀왔는데 예약해놓고 호텔에 뭐 문의하기도 짱 편했어요~ 호텔 방 사진들도 디게 자세하게,, 뭔 실제 방 안 구조를 막 입체루? 4D로 보여준다 해야되나 그런 기능도 있어서 디테일하게 봤네요ㅋㅋㅋ 거기다 이벤트하는 방으로 선택해서 가서 룸서비스도 받고 레이트 체크아웃까지 해서 저렴한 가격에 24시간 풀로 잘 채워서 놀았어요 >_< 쿠폰 적용에 차이결재까지 하니까 몇 만원이 깎이더라구욤... 개이득ㅎㅎㅎ 앱 자체도 보기 깔끔하고 디자인이 이뻐서 다른 숙박앱 같은 거에 비해 몰래 보지 않아도 된달까ㅋㅋㅋㅋ 그런것도 조아용 호호 여름 호캉스도 데일리호텔에서 잡는 걸류^-^",5,20200504015903
5384,5384,넘나 좋아요! 항상 잘쓰고 있고 야놀자같은 앱보다 이게 깔끔하고 훨씬 좋아요! 비교도 안됩니다!!,5,20200504004704
5385,5385,"숙박업소 분류가 잘 되어있어 이용하기 쉽고 다른 어플보다 상세한 정보들이 잘 정리되어있습니다. 특히 실제 사진들이 다양한 각도에서 여러 장 등록되어있고 실제와 비슷해 실망스럽지 않은 결과를 얻을 수 있었습니다. 무엇보다 다른 어플보다 저렴한 가격과 특가 이벤트, 쿠폰 등을 이용할 수 있다는 점이 큰 메리트로 작용하는 것 같습니다.",5,20200503213110
5386,5386,"다 비교해서 사는데 보통 제일쌈, 쿠폰 포함해서",5,20200503212808
5387,5387,호텔 갈때마다 데일리호텔로 예약하는데 보기쉽구 너무 편하네요~!^^,5,20200503204012
5388,5388,"호텔 예약 어플 중에 가장 깔끔하고 혜택을 모아 보기도 편해 자주 사용하고 있어요 예약 결제 수단도 다양하고, 예약 후 확인 하기도 편하네요 무엇보다 혜택들이 다양해서 좋은 여행 다녀 오고 있어요",5,20200503203839
5389,5389,"매번 이용할 때마다 불편함 없이 잘 쓰고 있습니다! 이번에 여행 갈 때도 데일로호텔로 예약했어요. UI도 전체적으로 깔끔하고, 쿠폰도 종종 뿌려주셔서 아주 만족스럽게 사용하고 있는 앱입니다.",5,20200503202646
5390,5390,호텔 검색하기에 간편해서 좋아요,5,20200503194820
5391,5391,좋은 시설을 좋은 가격에 찾아보기 쉽게 해 놓아 도움이 많이 됩니다.,5,20200503190924
5392,5392,다른 호텔비교사이트보다도 더 저렴하게 예약할 수 있었어요. 그리고 적용되는 쿠폰도 좋았습니다. 종종 이용하고싶어요^^,4,20200503185540
5393,5393,데일리호텔은 신속하게 편리한 호텔을 찾을때 최고의 어플!! 혜택도넘넘 많아요,5,20200503184052
5394,5394,"내부모습으로 나오는 사진과 실제모습이 일치할 정도로 깨끗하고 관리가 잘 되어있는곳이 많았어요. 그래서 계속 사용하고 있구요 정보습득도 용이하고 쉽게 찾아볼수 있고. 가격도 다른 앱보다 저렴했어요, 이벤트도 많아서 재미있어요",5,20200503182623
5395,5395,"호텔 숙소를 이용하기에는 너무 편리한 어플입니다. 다른 숙소를 보면 모텔이 많아 청결이라던가 서비스 측면에서도 불만족스러운 점이 많았는데 엄선된 숙소만 선별해서 그런지 전체적으로 이용한 숙소가 청결이나 위치, 서비스 측면에서 우수했습니다 ! 종종 이벤트를 하기도 해서 타 사이트보다 저렴하게 이용한 적이 많아서 더 좋았습니다 ~ 관광여행이라던가 업무 차 호텔을 이용해야되는 경우면 이 어플 완전 추천 드립니다^^",5,20200503181349
5396,5396,당일 예약이라니 ...너무 실용성잇고 가격도 저렴한편인거같아 맘에듭니다,5,20200503180634
5397,5397,데일리호텔 편하구 좋아요 검색도 젤깔끔 메뉴도 간편 비교하기편해서 젤마니이용합니다,5,20200503175002
5398,5398,항상 여행갈때나 휴가를 떠날 땐 데일리 호텔을 이용합니다. 특히 특가뜰땐 가고싶었던 호텔을 저렴하게 이용할 수 있어서 만족합니다.,5,20200503173045
5399,5399,놀러가기전 숙소를 비교해보고 저렴하게 잡는데 큰도움을 받고 있습니다^^,5,20200503172844
5400,5400,데일리로 특가 호텔을 예약할 수 있어서 너무 좋은거 같아요,5,20200503165418
5401,5401,모든게 설명과 같아요. 앱 이용도 편리해요. 단지 조금 더 쉽게 할인쿠폰을 받을수 있었으면 좋겠어요. 쿠폰을 적은 금액이라도 자주 줬으면 좋겠어요. ^^,5,20200503162452
5402,5402,몇번 이용해봤는데 너무 좋네요 다른 어플이랑 입실시간도 차별화 된곳도있고 고객응대도 친절해요,5,20200503160902
5403,5403,저렴한 가격에 좋은 호텔 잘 이용하고 있습니다. 만족합니다!,5,20200503154525
5404,5404,예상치 못하게 급하게 숙소를 잡아야 할 경우에 늘 만족스런 답을 주는 어플은 데.일.리.호.텔 이었습니다. 데일리호텔! 고마워♥,5,20200503144914
5405,5405,호텔 예약하기 좋아요,5,20200503143749
5406,5406,제주도 여행중 너무 잘 쓰고 있습니다^^ 어플도 잘 되고 계속 잘 이용할께요!,5,20200503142050
5407,5407,너무 편리하고 좋아요,5,20200503135416
5408,5408,여행갈때마다 앱을 잘 사용하고있어요~^^ 리뷰보고 숙소를 고르면 다 맞고~ 예약하기도 쉽고 편하게 이용하고 있어요~,5,20200503134951
5409,5409,다른 숙박앱에 비해 가격이 저렴하게 많이 나와서 자주 애용합니다. 그리고 레스토랑 예약할때도 너무 좋네요. 추천합니다🤗,5,20200503115802
5410,5410,어려 숙박 업체가 나와서 너무 편해요^^,5,20200503110238
5411,5411,예약하기가 간편하고 예약 확인도 쉽게 할수 있어요,5,20200503103446
5412,5412,즐거운 여행에 많은 도움 되었습니다,5,20200503003835
5413,5413,숙박시설 저렴하게 예약하기 좋아요,5,20200502214154
5414,5414,호텔예약 어플계의 최강자라고 생각합니다. 갑작스런 여행중에도 당일 특가로 아주 싼가격의 호텔을 찾을수 잇고. 네이버 호텔 최저가 검색과 비교해도 더 저렴한 상품도 많습니다.,5,20200502200035
