date,date,content,score,at
3217,3217,굿굿굿,5,20201015213227
3218,3218,좋아요,5,20201015155703
3219,3219,좋아요,5,20201013201852
3220,3220,편리하구 가격 저렴한곳,5,20201013193857
3221,3221,최악어플 잘알아보고 예약신중히눌르세요,1,20201013182358
3222,3222,예약이 편합니다.,5,20201013164051
3223,3223,다른 최저가앱 집어치고 아고다,5,20201013103615
3224,3224,잘 정리된 괜찮은 앱임,4,20201013021937
3225,3225,편하게 사용중,5,20201013015300
3226,3226,저렴한 가격 좋아요,4,20201012002652
3227,3227,굿,5,20201011164857
3228,3228,제일 저렴해요,5,20201011131339
3229,3229,아는사람들은 절대 쓰지않는 앱,1,20201010213610
3230,3230,Good,5,20201010172822
3231,3231,예약관련 이메일을 미리 보내줘요.,4,20201010111539
3232,3232,좋아요,5,20201010013146
3233,3233,"할인되는 방을 잘 안내해줘요. 근데 서비스료가 포함되는 경우, 미리 계산에 반영해볼 수 있게 같이 안내해주면 좋겠어요.",4,20201009201448
3234,3234,최고최고,5,20201009183923
3235,3235,굿웹,4,20201008150927
3236,3236,굿,5,20201008140510
3237,3237,가격보장 친절한사이트,4,20201008115017
3238,3238,좋아요,4,20201008103849
3239,3239,Good,4,20201007203452
3240,3240,최저가네요,4,20201007170528
3241,3241,편리하고 유익함,5,20201006200604
3242,3242,가격도 저렴하고 예약도 간편하게 잘 되어있어요.,5,20201005232905
3243,3243,아주 편리하게 잘 되어 있네요. 편하게 착한 가격으로 예약 했습니다.,5,20201005230025
3244,3244,실속있는 사이트네요.,5,20201005201512
3245,3245,항상 이용하는 곳...좋아요,5,20201004151539
3246,3246,항상 여행갈때마다 이용해요 제생각에는 제일 저렴한것같아요,5,20201004113942
3247,3247,최저가 확인은 물론이고 주기적으로 최저가가 갱신되서 너무 좋음. 이걸 왜 이제.알았을까 ㅜㅜ,5,20201004030456
3248,3248,좋네요 편하고 하지만 카카오 페이안되요 ㅜㅜ,4,20201003233604
3249,3249,사기 먹음 아고다한태 베트남 출장와서 냐트랑 와서 쉐라톤 갈려고 픽업 택시 신청 했는데 오지도 않고 취소도 안되네요 장난 하세요 ?? 뭐하자는 건가요 ?? 욕만 나오네요 택시비로 10만원 날리게생겼네요 공항에서 1시간 기다리고 .. 이런식으로 수수료 쳐 드세요??,1,20201003170246
3250,3250,"여행초보자에게 아주 유용하게 편리합니다. 가성비 , 시간 절약, 편리성 짱~~~👍👍입니다",5,20201001191545
3251,3251,지역별로 좋은곳 저렴한곳 쉽게 파악할수 있어 좋네요..,5,20201001154044
3252,3252,빠르고 저렴한 호텔 알려줘서 감사합니다 🙇,5,20200929093626
3253,3253,좋아요,5,20200928231855
3254,3254,앱 나름 잘만든듯,5,20200928182501
3255,3255,부산 레지던스일박 아고다에 속아 일박에50만원 가까이 내고 서비스하나 제대로 안된곳에서 잠만자다나옴,1,20200928023301
3256,3256,매우만족합니다,5,20200927084649
3257,3257,항상 이용하는 어플입니다,5,20200926205417
3258,3258,혜택가를 광고처럼 편하게알수있어요ㅎ,5,20200926165047
3259,3259,인적 사항 저장으로 번거로움을 줄일 수 있어요. 신속한 검색과 최저가 안내 고마웠어요.,5,20200926063545
3260,3260,좋아요 저렴해요 지도로 볼 수 있어 편리해요,5,20200925181941
3261,3261,편하고 쌉니다,5,20200925154921
3262,3262,링크를 눌렀는데 앱은 깔려져있늨데 페이지로 바로안넘어감 링크로 어떻게공유를 하란말이지,1,20200925032302
3263,3263,타사대비가격경쟁력좋음,5,20200924185554
3264,3264,좋아요,5,20200924154604
3265,3265,굿임 말해뮤ㅓ해,5,20200923233121
3266,3266,good to find the best hotel for me,5,20200921162927
3267,3267,"Goog, best,",5,20200920181629
3268,3268,쓰레기앱 5년간 여러앱과 같이 썼는데 코로나로 결항된 호텔도 환불이 안되는 고객을 호구로 보는 회사 코로나 없어져도 아고다는 절대 이용안하고 주변에도 꼭 알리고 기사도 나올수 있도록 최선의 노력을 다하겠습니다,1,20200920175231
3269,3269,항상 애용합니다,5,20200920120104
3270,3270,포인트도 적립되고 저렴하고 쉽고 아주 유용하고 좋네요 !!,5,20200919120946
3271,3271,Nice app,5,20200919021706
3272,3272,좋네용ㅎ,5,20200918181611
3273,3273,편하고 아주 괜치ㅏㄴㅎ아요,5,20200918162409
3274,3274,회원탈퇴방법에 대한 안내가 없네요 이메일도 회신 없으시고^^,1,20200918123208
3275,3275,경제적인 할인혜택 제공,5,20200918121837
3276,3276,가격 너무 좋아요,5,20200918013952
3277,3277,최근 업데이트 후에 왜 자꾸 현재 위치기반 검색을 해도 가까운 곳이 아닌 먼 곳이 자꾸 추천 목록에 뜨는거죠? 그리고 대실 가능 숙소 표시좀 확실히 되었으면 좋겠습니다. 대실 가능 숙소는 피하고 싶은데 알 방법이 없네요.,3,20200917020153
3278,3278,좋아요~ 카드발급은행명 영문을 입력하라는데 거기거 조금헤맨거말곤 굿굿,5,20200917001630
3279,3279,매우편리함,5,20200916230907
3280,3280,이것만 씀. 빠르고 보기 편하게 되어있음,5,20200916194907
3281,3281,할인이 많고 정말 싼가격에 숙박해서 좋아요,5,20200915192429
3282,3282,매우만족,5,20200915145927
3283,3283,이용이 편리하며..가끔 특가 아주 좋음..,4,20200914035728
3284,3284,숙소예약할 때 아고다 이용하는 편인데 늘 만족했어요,5,20200913232438
3285,3285,굿,5,20200913140749
3286,3286,가격저렴 한 숙소를 많이 보유하고 있으나 후기를 믿을수가 없습니다. 개인적으로 따로 찾아보고 그런다음 예약하세요. 후기 좋아서 갔다가.. 그 가격 그만큼 인듯 합니다.,3,20200913132138
3287,3287,싸다,4,20200913093807
3288,3288,조흔어플이었다,5,20200913082940
3289,3289,Good^^,5,20200913073325
3290,3290,Easy to make a reservation.,5,20200912183542
3291,3291,앱으로 예약하면 더 저렴하네요.,5,20200912093735
3292,3292,"Agoda, No.1 app. for tourist",5,20200912082329
3293,3293,도대체 연락이 안됨. 샹그릴라에 3000바트 더주고왔음 의사소통 안됨 아고다에서 처리안됐다고... 도대체 이해할수없음.,2,20200911123243
3294,3294,만족합니다,5,20200911112615
3295,3295,저렴하고 편리해요,5,20200911111616
3296,3296,괜찮음,5,20200910154458
3297,3297,"회원 가입없어도 예약, 좋아요!",5,20200910134321
3298,3298,절대받지마세요 쿠폰 없음 허위 가격,1,20200907091431
3299,3299,편리해요. 매번 이용.,5,20200906231051
3300,3300,고객센터 대응도 좋고 깔끔합니다,5,20200906180507
3301,3301,유용하게 활용할께요,5,20200906004412
3302,3302,편리해요,4,20200905143301
3303,3303,아고다가 젤루 편하고 좋은 듯,5,20200905112517
3304,3304,친절하고 조용합니다,5,20200905084812
3305,3305,Good to go,4,20200903234557
3306,3306,내가.활동.활수있게.도와.줍니다,5,20200902105009
3307,3307,항상 만족함,5,20200901205815
3308,3308,타사이트 대비 특가가 많아서 좋아요~,5,20200901155804
3309,3309,Easy,5,20200901113519
3310,3310,가격경쟁력이 좋습니다!,4,20200901084134
3311,3311,편리하고 가격이 저렴하게 나온 룸들이 있어서 좋습니다.,5,20200831233807
3312,3312,직관적 결제 편함,4,20200831212205
3313,3313,아니 대체 몇주 전부터 왜 앱이 안켜지는거죠? 삭제하고 다시 깔아도 초기 아고다 흰색화면만 나오고 다음으로 넘어가질 않아요. 앱관리 이정도 밖에 안됩니까? 이용하라고 만든건지..,1,20200831044227
3314,3314,호텔스닷컴과 달리 세금포함 가격이어서 비교하기 좋습니다.,5,20200830112417
3315,3315,쓰지마세요 환불취소부터 고객센터연락은 그냥 무기한 대기뿐 차라리 돈 더 내고 다른 사이트 이용하는게 건강에 좋을듯함 . 환불취소건으로 홧병날뻔함 고객센터에 일하는 사람이 있긴하는지???,1,20200830084104
3316,3316,좋습니다,5,20200829110430
3317,3317,"각 숙박시설의 세부 옵션, 침대 사이즈나 내부공간 넓이등만 더 자세하게 확인할 수 있었으면 좋겠습니다.",4,20200829071805
3318,3318,개떡같은 어플 화면잠금만 풀면 지맘대로 뜨고 난리냐 개빡치게,1,20200828235716
3319,3319,가격도 만족스럽고 마일리지 적립률이 좋아요,4,20200828115708
3320,3320,Good,4,20200827122349
3321,3321,편리해요,5,20200826113350
3322,3322,아주 좋아요,5,20200826085644
3323,3323,적당히 받아 쳐먹어라 수수료가 20%가 넘냐,1,20200825232022
3324,3324,아주아주 좋습니다,5,20200825213428
3325,3325,정보가 다양함,5,20200825173644
3326,3326,좋아요,5,20200823210425
3327,3327,가성비 최고 숙소가 여기에 다 있어요.,5,20200823082016
3328,3328,"타 사이트 대비 특별한 가격, 조건이 아님에도 불구하고 '특가 상품'으로 칭하고 환불 불가 조건으로 판매 중이네요. -> 급한 마음에 타 사이트 비교없이 예약(금일 오후 1시경 구매)했으나, 부득이하게 취소가 필요(여행 불가)한데 담당자 연락처도 눈에 잘 띄지않고 앱에서 자체처리를 유도하지만 (취소 시, 결제금액 역시 환불 불가), 결국 취소가 불가한 조건입니다. 타 사이트에서 동일한 가격으로 판매하는 상품들에 비해, 취소 및 환불 조건이 아고다가 최악이네요. (일부 업체는 취소 수수료없이 당일 내 취소 가능, 일부 업체는 예약 후 10분 이내 취소 가능한 업체도 있음) 아고다가 판매하는 상품이 더 나은 조건이 전혀 없음에도 불구하고, '특가 상품'으로 칭해 소비자를 현혹시킨다는 인상을 받았습니다. 가능하다면 취소하고 싶네요. (타 사이트라면, 현 시각 에서도 취소 가능) 이번이 아고다 앱을 처음이자 마지막으로 사용하는 경우일 것 같습니다.",1,20200822233117
3329,3329,좋내요 간편하고 ^^,5,20200822163249
3330,3330,아주 편리해요.,5,20200822002902
3331,3331,아주좋아요,5,20200822000107
3332,3332,사용하기 편하고 최저가 정보 제공해줘서 좋아요,5,20200821220517
3333,3333,덕분에 항상 기분 좋게 여행다녀요~ ♡,5,20200821201142
3334,3334,느려 답답 그리고 방검색하고 뒤로가기 하면 처음 검색으로떠서 다시 다 내려야됨,1,20200821161252
3335,3335,Best,5,20200820194905
3336,3336,언제든 비교 및 예약 할 수 있어서 편리합니다.,5,20200820030925
3337,3337,국내외 숙소 선택 결제 시 아주 편리하며 최적의 조건을 제시해 주고 있습니다.,5,20200819215210
3338,3338,너무 유용하게사용했어요,5,20200819163602
3339,3339,급 여행시 예약이 편안합니다,4,20200819102017
3340,3340,좋습니다,5,20200818094041
3341,3341,Good app,5,20200816234927
3342,3342,Good,5,20200816122720
3343,3343,좋아요,5,20200815220721
3344,3344,"호텔에 문의하기로 문의를 넣었는데 새로운 메시지를 확인하려면 새로고침하라는 문구만 뜨고 아무리 새로고침하고 어플을 지웠다가 깔아도 새 메시지는 안 뜨네요 빠른 시일 내에 고쳐주세요 새 메시지가 온 건지, 오류인지도 모르겠어요",2,20200815131148
3345,3345,넘 좋음,5,20200815063055
3346,3346,저렴하게 숙박 잘 구했어요,5,20200814225542
3347,3347,편리하고 한눈에 다 들어오네요,5,20200814224515
3348,3348,영문이라 어렵지만 정말 저렴하네요,5,20200814171449
3349,3349,진짜 좋은앱 별점 100개주고시퐁,5,20200814151927
3350,3350,Rnt,5,20200814104203
3351,3351,Best,5,20200814103030
3352,3352,Good,5,20200814081821
3353,3353,가격저렴하게잘이용하고있어요,5,20200813152154
3354,3354,가격이 젤 저렴해서 좋아요.,5,20200813115427
3355,3355,시간이얼마없어예약해야하는데.넘간단하고좋네요~~^^,5,20200813084128
3356,3356,늘 애용합니당 좋아용,5,20200812204101
3357,3357,아직까진 잘 사용하고 있습니다 디른앱보다 피드백도 빠르고 일단 앱이 사용하기 너무 편합니다,5,20200812170120
3358,3358,저렴한예약굳!,5,20200812015833
3359,3359,숙박업소 조회할때는 저렴하다가 결제화면에서 실제 금액이 오른걸 몰랐다가 그대로 결재했는데 이미 당일 예약이라 취소도 환불도 안된다고 뜹니다. 문의하기해도 예약관리는 직접할 수 있다고 뜨지만 역시 환불이나 예약건에 대한 취소 불가. 프론트 데스크 눌러도 아무것도 안뜨고 돈만 꿀꺽하고 모르쇠네요. 그리곤 댓글로 메일로 문의하라고 남기겠죠 내가 진짜 소보원에 민원넣는다,1,20200812010912
3360,3360,항상 아고다 이용하긴 하지만 최근 검색 필터 적용해도 전혀 적용이 안되는데 저만 그런 건가요?다시 깔아야하나,4,20200811174555
3361,3361,대통령도 잘못하면 짤리듯이 어플도 마찬가지입니다,1,20200811102057
3362,3362,"좋은가격, 편리한결제",5,20200811095121
3363,3363,편리하게 이용하였습니다.,3,20200811084514
3364,3364,타사 비교 저렴하고 좋은 숙소 짱입니다,5,20200810174308
3365,3365,최저가에요,5,20200810105723
3366,3366,찾기 제일 편함,5,20200809225007
3367,3367,늘 잘 쓰고있어여,4,20200809223811
3368,3368,편하네요,5,20200809192249
3369,3369,굿,5,20200808150756
3370,3370,주로 pc화면에서 사용해왔는데 앱이 훨씬 다양한 해택이 있어 좋네요. 아고다 정말 가격비교 최강입니다.,5,20200808130107
3371,3371,좋음,4,20200807184455
3372,3372,카드결제가 그렇긴하네요 일반화된 간편결제 앱과 연동되서 결제 하면 좋을 듯 해요 카드번호를 안전하게 관리한다 하지만.. 좀 그렇네요,3,20200807154251
3373,3373,Excellent,5,20200807095725
3374,3374,간단 빨라서 좋다,4,20200806223651
3375,3375,사용하기편하고 좋아요,5,20200806124004
3376,3376,환불불가상품이었지만 이런 천재지변 폭우로 인해 못가는 상황이면 어느 정도의 환불을 해주셔야하는 거 아닌가요? 업체에서 안된다고하면 업체는 이에 대한 부당이익만 챙기게되는건데 플랫폼 업체도 마찬가지구요. 많이 실망했고 이용하기가 꺼려지네요.,1,20200806101707
3377,3377,정작 예약 취소가 필요한 경우에 통화도 안되고 기다리라는 멘트도 없고...그저 돈징수하는 시스템에만 최적화 되어있는 앱...사후 관리 제로~그리고 숙박업체 전화 번호는 왜 안내가 안되어 있는지...왜 그럴까?,1,20200806100347
3378,3378,지들앱깔고 아고다서 예약하는거보다 네이버서 가격비교호고 아고다들어와서 예약하는게 더 싸다는;;;,3,20200806080300
3379,3379,굿,5,20200806074052
3380,3380,"일정 선택 후 목록에서 호텔을 눌러 들어갔다가, 다시 뒤로가기를 누르면 목록으로 돌아가는게 아닌 처음으로 돌아갑니다. 굉장히 불편하네요.",1,20200806012855
3381,3381,항상 편안하게 잘 사용하고 있습니다,5,20200806003330
3382,3382,가격은 쏘쏘 호텔 종류 많음,5,20200805133812
3383,3383,아고다에서 예약이 호텔로 넘어가지 않아 호텔에 제 예약사항이 뜨지않아서 체크인에 어려움을 겪었습니다. 다행히 호텔측에서 제 예약확정서를 보고 방을 주긴했지만 당황스러운 경험이었습니다.,2,20200805062857
3384,3384,너무좋아요,5,20200804210801
3385,3385,good,5,20200804120410
3386,3386,정보 검색이 용이하고 편리해요,5,20200804091419
3387,3387,최고예요~~~^^,5,20200803212704
3388,3388,늘 감사히 사용하고 있습니다,5,20200803204453
3389,3389,"숙박이 앱에 나와있어서 돈을 내고 합당하게 예약을 한건데, 막상 도착해보니까 자리는 없었는데 착오가 있었다면서 나가거나 다른 손님들이랑 같이 숙박해야할 수도 있다고 하는건 있을 수 있는건가요? 심지어 성수기의 울릉도여서 다른 숙박은 알아보지도 못하는데... 그렇다고 섬이라 집으로 돌아갈수도 없고, 너무 당황스러웠어요. 결국 저희가 빨리와서 다른 분이 쫓겨나셨고(그 분은 무슨 잘못인지..), 결제상으로는 15만원 전액 환불받고 그 15만원을 펜션 주인님께 드리는 쪽으로 처리하기로 했습니다만 결론적으로 아고다의 시스템 문제때문에 생긴 일인데 적어도 그 환불액만큼은 사과와 함께 최대한으로 당일처리가 될수 있도록 해야하는거 아닌가요? 아고다 평점도 괜찮고 유명해서 믿고 쓴거였는데, 적은 금액도 아니고 많은 금액을 주고 큰 똥을 받았네요.ㅎㅎ",1,20200803200325
3390,3390,아고다 왜 자꾸 마음데로 켜지죠? 무슨권한으로 마음데로 어플을 실행합니까? 삭제하겠습니다,1,20200803152122
3391,3391,여행준비 할 때 유요하게 쓰고있음,5,20200803140531
3392,3392,글들이 막 어지러워요 깔끔한 디자인으로 수정 되면 더욱 보기 좋고 많이 이용할 것 같아요,4,20200803100738
3393,3393,편리하고 간편해요 항상 이용합니다,5,20200801011722
3394,3394,"장소 일정 설정하고, 검색하고 호텔 목록 중에 하나 들어갔다가, 뒤로가기 누르면 목록으로 안돌아가고 다시 장소일정 선택 화먼으로 돌아가요 ㅜㅜ 너무 불편하네요",2,20200731231953
3395,3395,아고다 좋다,5,20200731125111
3396,3396,숙소 찾기 편해서 여행할때 자주 이용하고 있어요!,4,20200730183621
3397,3397,너무 많은 외부요인에 따라 할인율이 랜덤이라 복불복 느낌이긴 한데... 그래도 제일 먼저 아고다를 찾아보고 숙소를 찾게되긴 합니다 ㅎㅎ,5,20200730174404
3398,3398,매번 잘 이용하고 있어요. 굿,5,20200730132232
3399,3399,편하게 예약했습니다!,4,20200730092628
3400,3400,좋아요~,5,20200729231026
3401,3401,사용이 편리하다,5,20200729215633
3402,3402,좋아요,5,20200729145701
3403,3403,저렴하고 빠르게 숙소예약했어요,5,20200729132250
3404,3404,너무좋아요,5,20200728145728
3405,3405,다양한 숙소와 합리적인가격이 매력적인 아고다! 추전!!,5,20200728074947
3406,3406,굿굿!!,5,20200727221712
3407,3407,잘쓰고 있습니다. 비교해보면 아고다가 제일 쌀 경우가 60%는 되더라구요 ㅎㅎ,5,20200727141232
3408,3408,연락도 잘 안되고 상담하는 직원들은 불친절의 끝을 보여줌. 하루종일 전화 붙잡아서 간신히 통화에 성공했지만 조선족이랑 통화하는건지 말도 안통함. 아고다를 쓸바에는 텐트치고 밖에서 자는것을 추천함.,1,20200727121542
3409,3409,많은 숙박시설이 등록되었으면 좋겠네요,5,20200727010037
3410,3410,원하는 조건 선택이 안되요,3,20200726231727
3411,3411,숙박시설들의 빠른비교가능해서 편리합니다,3,20200726134041
3412,3412,좋긴한데 왜 환불 10일 만땅채우고 돌려주겠다는거임... 현금딸려서 힘들어요 ㅜㅜ,5,20200726084407
3413,3413,가격 비교도 쉽고 예약이 간편합니다,5,20200724222857
3414,3414,싸게 잘 구함,5,20200724182550
3415,3415,별로 입니다,2,20200724172032
3416,3416,"한눈에 비교도 쉽고 여러가지로 활용,도움이 됩니다",5,20200724161252
3417,3417,안녕하세요. 어제 입금을 하였는데 오늘 호스트 측에 이용이 불가하다며 취소를 하였습니다. 환불불가 기간이라도 되어 있는데 제쪽에서 환불 한것도 아니고 호스트 쪽에서 취소된건데 어째서 환불이 불가능한것인가요?,3,20200724013110
3418,3418,23일 아고다에서 숙박 결제를 했는데 호스트 측에서 코로나 상황으로 영업을 하지 않는다고 이메일을 받았습니다. 취소할 경우 환불이 안되는 걸로 알고 있는데 이 경우는 제 사정으로 취소를 한 것도 아닌데 환불이 안되나요? 만약 그렇다 한다면 납득이 안될 것 같네요.,1,20200724012255
3419,3419,애용하겠습니다!,5,20200723132057
3420,3420,좋음,5,20200723005303
3421,3421,빠르고 간편해요,5,20200722221223
3422,3422,예약하기 편하고 가격도 저렴해서 좋내요,5,20200722210628
3423,3423,항상 좋은 특가프모 구뜨구뜨!!!!,5,20200722152329
3424,3424,활요잘하고있음,4,20200722131009
3425,3425,"다양하고, 가성비 좋은 숙소들을 알 수 있어서 좋음",4,20200722062136
3426,3426,저렴하고 빠른 예약,4,20200722015616
3427,3427,좋다,5,20200721173102
3428,3428,아고다는 저렴하고 예약도 간편해요,5,20200721105330
3429,3429,깔끔하고 설명이 잘되어 있어요,5,20200721072759
3430,3430,숙소 찾고 예약하기가 쉬워요. 편하네요.,5,20200720211332
3431,3431,좋아요,5,20200720193443
3432,3432,상담원들이 너무 친절해서 별5개드립ㄴㅣ다.,5,20200720141918
3433,3433,예약하고 쉽고 빠름~^^,5,20200720101142
3434,3434,로그인하면 추가할인이 기다려요,5,20200719154122
3435,3435,너무 좋아요,5,20200719021759
3436,3436,굿~,5,20200718233103
3437,3437,좋내유,5,20200718194456
3438,3438,좋아욘,5,20200718182900
3439,3439,좋은호텔어플,5,20200718161543
3440,3440,"다른 어플보다 시인성이 좋고, 숙박 할인율도 높아서 만족합니다",5,20200717220604
3441,3441,설명이 잘되있네요,5,20200717175438
3442,3442,쉽고 빠름,5,20200717123921
3443,3443,만족,4,20200717121702
3444,3444,환불 잘해줌,5,20200717031243
3445,3445,매우 편리하고 만족함,5,20200716170250
3446,3446,싸고 좋아요~~ 유용하게 쓰고있어요^^,5,20200716004225
3447,3447,숙소에서 결제 선택했는데 바로 카드결제되어버리고 예약 취소했는데 환불도 안 되고 고객센터는 어딘지도 모르겠고... 거지 같네요..,1,20200715220458
3448,3448,너무 간편하고 편리해요,5,20200715202629
3449,3449,아고다 어플을 누르지도 않았는데 핸드폰을 껏다키면 자동으로 실행돼요 왜 이러는건지 모르겠네요 ㅡ ㅡ 어플기능은 좋습니다,3,20200715200905
3450,3450,편리하고 좋아요,5,20200715132317
3451,3451,"숙소 예약했는데 숙소 연락처도 없고 호실, 비번도 안알려주고 그래서 현장에서 새로 잡았는데 한밤중에 돈만 나가고 신용카드부터 역으로 찾아서 pg사 거쳐서 번호 알아내도 전화도 안받고 이런 사기업체가 어떻게 구글 플레이에 올라와있는겁니까? 별 한개도 아깝네 쉴려고 했는데 이 어플 덕분에 스트레스만 잔뜩 받아갑니다 퉤",1,20200715091932
3452,3452,금액이 갑자기 변동 됌,1,20200715022603
3453,3453,저렴하게 예약가능,5,20200714143452
3454,3454,특가가 비교적 싸서 자주애용합니다.다만 취소경로가 다소 불편합니다,4,20200714020213
3455,3455,최근에 앱 사용 하는데 자꾸 타임아웃 오류가 뜨고 속도가 넘 느립니다 예전에는 잘 됐었는데 왜 이러는지 모르겠네요 빠른 조치 부탁드립니다,3,20200713232916
3456,3456,좋아요,5,20200713175541
3457,3457,숙소사진 업로드가 안돼요 왜죠?,1,20200713134509
3458,3458,가격면에서 가장 좋습니자 같은곳 더 저렴한 가격 포인트로인한 할인도 맘에들구요 해외갈때 자주이용합니다,5,20200712214636
3459,3459,정보가 빠르고 도움이 되요,4,20200712073252
3460,3460,수수료를 결제하고 알려주네 양아치냐,1,20200711182619
3461,3461,굳 너무좋아요,5,20200710221112
3462,3462,보기편해요,5,20200709205532
3463,3463,굿,5,20200708204425
3464,3464,편리해요,5,20200708142508
3465,3465,장이에요장,5,20200708115952
3466,3466,상세한 이미지와 최저가를 확인할 수 있는 최고의 앱,5,20200707104429
3467,3467,여행에는 아고다. 최애앱입니다,5,20200706224220
3468,3468,적립금도많고가끔할인코드도쓸수있어좋았음,5,20200706182034
3469,3469,갠춘,4,20200706165455
3470,3470,요기요보다 할인이 많아요,4,20200706151322
3471,3471,만족합니다,5,20200706144519
3472,3472,다른 앱보다 저렴하고 상세 설명이 잘 되어있어 사용하기 편리합니다 저렴하게 숙소 잘잡아 좋은추억만들고 오겠습니다^^,5,20200706134237
3473,3473,해외여행시 아고다가 가장싸고 좋음. 특히 동남아,5,20200705185421
3474,3474,Good,5,20200705102310
3475,3475,Good,5,20200704105221
3476,3476,세금및 봉사료로 가격장난침,1,20200703194749
3477,3477,하와이행 항공권 예약이 안돼요.,1,20200703053048
3478,3478,굳,5,20200702235612
3479,3479,제일 편하게 검색가능해요,4,20200702221211
3480,3480,여행자가 쓰기 좋은 앱입니다,5,20200702182302
3481,3481,항상 저렴한 호텔가격 감사!!!,5,20200702152703
3482,3482,수소 호스팅하려고 정보를 올리는중입니다 숙소사진순서에서 더이상진행이 안되네요 사진첨부누르면 그냥 아무반응이없네요 해결부탁드립니다,5,20200702073207
3483,3483,굿굿굿,5,20200701193847
3484,3484,가성비갑입니다,5,20200701172616
3485,3485,숙소 길라잡이 ᆢ대단히 좋은 앱입니다,5,20200701071222
3486,3486,이용이 아주 쉽고 빠르게 예약이되며 저렴한 가격에 만족합니다.,5,20200701005042
3487,3487,적절한 가격에 예약을 했어요. 좋아요. 예약하기도 쉽네요.,5,20200701003432
3488,3488,"아고다 절대 쓰지 마세요. 호텔은 환불해주겠다는데 협력업체 연락 안 된다고 지금까지 환불 안 해주는 곳입니다. 제주도에 5월 초 아고다로 예약하고 숙박하러 갔는데 호텔 룸컨디션이 너무 안 좋아서 3박 중에 1박도 못하고 나왔어요. 호텔에선 하루는 50%, 나머지 하루는 70% 환불해준다고 했고, 아고다 통해서 환불 접수해야한다고 해서 그렇게 했어요. 그런데 한 달동안 아고다에서 한 말은 호텔과 자기네 사이에 협력업체가 있는데 여기가 연락이 안 되서 환불이 안 된답니다? 그 협력업체와 원활히 소통하는 것도 아고다의 업무 아닙니까? 호텔은 환불해준다는데 아고다에서 그 업체 연락 안 된다고, 고객센터 통화하는 직원마다 똑같은 소리해서 저는 환불 받는 거 포기했어요. 호텔 통해서 협력업체 연락할 수도 있다고 해서, 호텔 직원한테 얘기했더니 자기네들은 업체 연락처 모른대고, 아고다에 이 얘기 다시 하면서 업체 연락처 주면 호텔에 전달하겠다니까 또 그거는 못 준다네요? 저더러 어쩌라는 건지",1,20200630144001
3489,3489,편해용 ㅎㅎ,4,20200630002721
3490,3490,1004원이 두번씩 빠져나가는게 뭡니까.이런말 없었자나요,1,20200629142937
3491,3491,"You need to translate this review before download !앱을 믿지 마시라. 아고다는 어플로 예약하면 5~20%저렴하다고 하지만 충성고객이 되면 소비자를 희롱함. 내가 3개월째 한 지역에서 같은 호텔을 이용중인데 어느 날 부터 가격이 비싸졌다. 아고다 할인 쿠폰,코드를 검색하다가 우연히 알게 되었다. 내 어플에 vip특가로 62000천원($62) 나오는 호텔이 구글에 검색기록과 로그인 됐을땐 64000원($64).구글에 검색기록 지우고,정보 다 지우고 나니 54000원($54)이렇게 나온다. 매번. 주말 객실이 마감되어 어플에서 어쩔 수 없이 결제한것 하루 빼고는 이 사실을 알게된 지난 한 달 좀 넘는 기간 동안 어플로 예약한적이 없다. 매일 예약을 갱신해서 매일 비교했다. 초기에 몇 번 이용후 탈퇴나 정보 삭제후 인터넷창과 어플가격 비교하며 적절히 이용해라.상도덕이 없는 회사. 한국 돌아가면 적절한 언론사 통해 소비자 부당사례로 제보할 계획이다.",1,20200629071318
3492,3492,사용하기편리함,5,20200629020400
3493,3493,전체적으로 보면 같은방이어도 다른 사이트보다 제일 저렴한 경우가 많음,5,20200629001825
3494,3494,완전 저렴하게 잘 예약했어요!!,5,20200628224657
3495,3495,편하고 좋습니다!!,5,20200628215844
3496,3496,편리하고 전체 숙박 비교가능해서 넘 좋아요,5,20200627224411
3497,3497,가장편해요,5,20200627144733
3498,3498,제일 직관적이고 사용하기 쉬움,5,20200627144232
3499,3499,고객센터(콜센터)가 정말 불친절합니다.. 앱은 좋아요,2,20200627083935
3500,3500,folder function needed as to country,3,20200626104617
3501,3501,예약편함~*,5,20200625214007
3502,3502,예약 취소 하기가 안대요ㅡㅡ,2,20200625203836
3503,3503,아고다가 제일 좋은듯^^,5,20200625103924
3504,3504,좋아요,5,20200622224654
3505,3505,쉽게 예약해서 좋아요,5,20200622175505
3506,3506,친절합니다~^^,5,20200621170240
3507,3507,조아용,5,20200619173642
3508,3508,여행 갈때마다 잘 이용하고 있습니다,5,20200618001240
3509,3509,카드로 예약하기 어려움,3,20200617210627
3510,3510,좋아요,5,20200617125741
3511,3511,먼가 불편,1,20200617115842
3512,3512,굿일 것입니다. 굿긋,5,20200616182915
3513,3513,예약이 편해요~^^,5,20200616174312
3514,3514,가격변동이 수시로 되어 신뢰가 별로 안가네요,4,20200615154007
3515,3515,편리합니다,5,20200615003404
3516,3516,Good,4,20200614092817
3517,3517,세일등 프로모션이 다양하고 정보가 디테일하다.,4,20200612140100
3518,3518,몇일째 오류화면이...,1,20200612112828
3519,3519,쓰기쉽고 편한 어플,5,20200612071323
