date,content,score,at
122,예약하기 편해서 좋아요,5,20221208185815
123,늘 여행할 때 여기어때에서 숙소 예약을 하는데 늘 만족합니다.깔끔하고 저렴하여서요,5,20221208165434
124,날짜 변경,5,20221208145905
125,겨울여행 숙소예약 했는데 기대가 됩니다,5,20221208120349
126,상황대처능력 삥점 운영좀 잘 해봐요 고객센터는 그냥 매뉴얼만 읽어주는데 이게 맞나요?,1,20221208093422
127,타사보다 훨씬 좋음!!,5,20221208093212
128,예약하기 넘편하고 조으네요...다른사이트 이용하다가 갈아탔어요,5,20221207220246
129,진짜 숙박어플 중에 제일 최악이에요 결제취소할려해도 상담원연결도 잘 안되고 카톡상담해도 답도 없고 진짜 절대 쓰지 마세요,1,20221207200753
130,처음 예약 해봐요 아직 체크인 전인라 걱정반 기대반이 네요,4,20221207191421
131,서버 이상으로 결재된 쿠폰이 사라집니다. 10번 전화해서 쿠폰 받아도 사용이 불가능... 별점 0개는 없나요,1,20221207185243
132,힘들게 등록 했지만 좋아요,5,20221207170700
133,결제수단 할인혜택이 어쩌구 써있는데 적용안됨.. 토스결제는 되지도않고 로딩화면만 계속나옴..,3,20221207145603
134,깔끔하고 시설이 아주 좋아요.,5,20221207143009
135,비회원 예약결재를 했는데 결재확인 문자가 전산장애로 안옴 취소 하려니 예약번호누르라는데 안보네준 번호를 어떻게 누르라고 하는지... 고객센터 전화를 20번 넘개하고 연락처도 남겼지만 쌩까고 연결도 안됨. 8시간이나 지나 다시 전화해서 연결됐는데 전산장애 핑계만 대고 취소는 못하고 네가 사용 안했다고 하며 결국 노쇼했다고 함 예약여부의 확인내용이 않오니 사용자는 예약됐는지도 전혀 모름. 고객센터에서는 전산장애 핑계만 대고... 비회원으로 여행다니며서 몇번 사용했는데... 이거 서비스 완전 욕나 옴... 전산장애가 사용자 잘못? 통장에서 돈 빠지면 예약 확인 내용도 없이 무조건 숙소 주인한테 네가 예약했소 해야되는거임. 비대면으로 운영되는 시설이 늘어나고 있는 판국에... 결재 메시지가 있어야 어디 연락이나 해보지... 메세지도 없이 붕뜬상태에서 결국 결재한 사용자가 예약여부 확인 못해서 고객센터 전화연결 기다리는 시간동안 시간은 흘러 노쇼? 이 어플 다시는 안씀.,1,20221207134616
136,유명한거 하나 빼고 최악의 서비스 좀 알려져있다고 쓰지마세요들 숙박예약어플많음 예약취소 해도 다음날 오후까지 환불 안되고 고객센터는 일하는 사람이 없어 이틀간 전화를 안받습니다,1,20221207110858
137,12월6일 오전10시30분경 숙소예약했으나 예약내역엔 아무것도 안뜨고 카드결제는 되버림? 숙소 전화하니 내가 예약한건이 없다고함. 여기어때 전화하니 안받음ㅋㅋㅋ끊어버림 공지도 안올라오고 아침부터 하루종일 그거 해결하려고 인터넷 찾아보고 다른 피해자들 어케 처리됐나 물어보고 하느라 하루 다감. 결국 통화 했더니 하는말: 우리도 잘 모르겠음. 알아보고 전화줄게 하더니 같은내용의 통화만 한 10통한듯? 그러더니 연락없길래 밤9시쯤 전화했더니 그거 저희쪽에서 카드 취소했는데요??라함. 취소했으면 좀 알려주던가. 졸라 기다렸잖니? ㅡㅡ 그 어떤 사과도 공지도 없는 여기어때 덕분에 내 하루만 바쁘게 소멸됌~~~ 그리고 이번일 처리하는거 보고 또 한번 느꼈다. 얘네는 정말 책임감 1도 없이 고객을 대하는구나 라고. ***진심으로 충고하는데 광고모델한테 쓸 돈으로 시스템 개선에 좀 써라 이것들아,1,20221207091453
138,여행 갈때 꼭필요합니다,5,20221206220957
139,카톡상담은 왜 있는건가요? 4시간째 연결해준다하더니 이젠 읽지도않고 답도없고 ㅋㅋ,1,20221206183418
140,"별 한개도 아깝습니다. 여기어때 광고도 많이 하고 신뢰감 생겨서 오늘 처음 앱을 이용해서 예악했습니다. 아침에 예약 후, 숙박비가 결제 된 카드 내역이 문자가 바로 왔는데 앱에서는 숙박 예약 내역에 존재하는 데이터가 없다고 나옵니다. 여기어때 상담원와 통화하니 숙박업체에 전화를 해보라고 해서 숙박업체와 통화했는데 예약이 안 되어있다고 합니다. 다시 여기어때 상담원과 통화했는데 연락드리겠다고 하더니 여태 연락 없습니다. 돈은 빠져 나갔는데, 예약은 된 게 없다고 알아서 취소 될 거라는데 그게 무슨 말입니까? 어디서 누가 취소를 해주죠? 여행계획을 다시 세워서 어떻게 해야 할 지 정해야 하는데 여기어때와는 연락도 안 됩니다. 이번 건 언제 처리 될 지 한 번 지켜보겠습니다. 그렇게 광고를 크게 하면서 대처하시는 게 엉망입니다. 결제중에 오류가 날 수는 있다치지만 하루가 다 가도록 어쩌라는거죠?",1,20221206164351
141,오늘 모텔 예약했는데 갑자기 서버 터지면서 결제건도 자동으로 취소되더니만 사용한 쿠폰도 안들어오고(유효기간 내년1월까지임) 상담원과 통화해보려고 시간날때마다 10번도 넘게 전화해봤는데 통화음 끊는 소리만 들리며 카카오톡 상담은 반응도 없고 짜증나네요,1,20221206163216
142,개판오분전~ 연락이 안됨,1,20221206155434
143,이어플 이제 다시는 사용 못하겠어요 결제까지 완료되고 카드 내역에도 결제된거로 뜨는데 예약처리가 안되어서 확인위해 카카오톡 상담도 남기고 전화도 몇통했는데 전화는 끊어버리고 카톡도 읽고씹어버리네요 소비자원쪽에 연락해서 카드결제취소하고 앱삭제해버릴거에요,1,20221206152806
144,이거 뭡니까 점검이후 상태가 결제만되고 예약이안되요 환불받아야하는데 고객센터는 연락도안돼고 카톡도 답도없고 뭐 이런 ;;,1,20221206151638
145,예약은 안되고 결제만 됐길래 고객센터 문의하려고 전화하니 나같은 사람이 많은건지 통화가 4시간째 안됨. 진짜 욕나오고 예약취소하고 싶은데 설마 시스템 오류 때문에 이 사태가 벌어진건데 시간 지났다고 안해주는건 아닌지 모르겠네. 진짜 그렇게 답변하면 여기어때 찾아가서 진짜로 다 뒤집어 버릴거임.,1,20221206145541
146,연락좀받으셈 제끼지말고,1,20221206144927
147,어플에서 결제 화면에서 멈추고 결제는 되었다가 취소되었네요 다시 결제했는데 예약 내역에 안뜨는데 어플 문제 있나요?,1,20221206143009
148,"여기어때 고객센터 연결 진짜 어렵고 결재는 되었는데 예약은 안되어 있고, 진짜 최악 입니다. 다른분들도 여기어때 사용하지 마세요. 관리가 진짜 엉망입니다.",1,20221206134546
149,별점주기도 아깝습니다. 평소 여기어때 어플로 숙소예약을 많이 했고 정상적으로 오류없이 즐겼는데 22.12.06 11:38 숙소예약을 하고 예약확인을 해보니 돈은 빠져나가고 예약은 안되있는겁니다. 그래서 수차례 고객센터에 전화해봤는데 중간에 연결이 끊기고 상담사 연결중이라면서 10분동안 같은 멘트만 지속적으로 나오고 카카오톡 1:1 채팅으로 문의 했지만 답변도 없고 이게 맞습니까?? 적으돈이라고 고객의 문의를 무시 하는겁니까? 정말 너무 하네요. 다른 어플 이용을 추천드립니다.,1,20221206134531
150,상담원 계신거 맞나요?? 지금 계속 전화해도 안받으시고 카톡도 해도 답장도 없으신데 뭐하자는건지 모르겠네요 그리고 결제만 완료된 상태이고 숙소예약은 안되있던데 뭡니까,1,20221206134503
151,예약했는데 내역이 안뜨는데 고객센터 연결도 안됨,1,20221206132857
152,"서버관리를 어떻게하는지 예약취소 오류 떳는데, 고객센터 전화도 안됨. 평점 4.8점이 말이 안된다..",1,20221206132519
153,절대 쓰지마세요 결제중에 앱이 튕겼는데도 결제는 잘되고 예약은 안되어 있음 ㅋㅋ 고객센터 전화해도 안받고 받아도 바로 끊어버림. 연예인 수십명 써서 광고할 돈으로 상담원 늘리거나 앱 유지보수나 좀 해라 ㅡㅡ,1,20221206131449
154,앱문제가 있는데 전화도 안받고 한참기다리니 끊어버리고 장난하냐 카톡도 연결안되고 취소도 환불도 할수없는 오류에서 어쩌라는거냐 회피하는건가 아님 먹튀하는거냐 ㅋㅋ 웃긴인간들이네,1,20221206130346
155,"결제 진행 도중 계속된 로딩 및 오류 오랜끝에 결제를 성공하였지만 숙박예약내역 확인불가 돈만 인출되고 숙박업체에 문의하니 예약은 안되어있다고함. 고객센터-전화,채팅,1대1문의 전부다 연결안되고있는 중 오늘 이후로 여기어때 어플은 이용안할것같네요.",1,20221206121008
156,왜 시스템 점검이죠? 미리 공지도 없고 기분 안좋네요,1,20221206120412
157,"정말 별점 1도 아까운 앱이네요. 앱은 둘째치고 운영이 빵점입니다. 호텔 예약하려고 하니 계속 오류가 나서 고객센터 전화하니 6분만에 간신히 통화가 되었는데, 앱에 문제가 있으니 다른 앱을 사용하라고.. 좋아요, 앱에 문제가 있을 수는 있죠. 근데 그러면 보통은 공지를 띄우는게 순서죠. 우리앱이 지금 문제가 있다, 죄송하다, 빨리 복구하겠다 등등.. 기본 아닙니까? 이런 기본도 안되어있는 운영을 하면서 TV광고만 돈들여서 한다고 다가 아니라는걸 아셨으면 좋겠네요. 굉장히 실망이고요. 원하시는대로 다른 플랫폼으로 가겠습니다.",1,20221206115203
158,여기어때 지금 사용하면 오류 엄청떠요 고객센터 연결도 원할하지않고 결제를했는데 쿠폰받은것도 없어지네요,1,20221206114318
159,예약창이 안들어가집니다.,3,20221206112312
160,렉 엄청 걸리고 결제도 안되고 경고창만 뜹니다.,1,20221206111629
161,선착순 할인 시간 맞춰서 들어갔는데 한번은 예약창에서 서비스 상태가 원할하지 않다하구 겨우 넘어가서 할인받고 결제하려니 또 서비스 상태가 원할하지 않다고 결제도 안되네여...30분 동안 반복하다가 겨우 예약창 넘어가지더라구요...참,1,20221206104401
162,버그로 로그인이 아예 안눌림,1,20221205165004
163,좋아요,5,20221205094016
164,예약한지 14분뒤 취소 환불하려니 시간초과로안된다고ㅋㅋㅋㅋㅋㅋㅋ니네끼리 때부자 해x드세요 취소 안되는 이유는 업체 여기~때 반반 나눠먹기 때돈벌겠네요 앱 다시는 쓸일없을듯 삭제 px 댓글 답변도 채팅 상담도 ai가 합니다 같은말 같은대답만 돌아옵니다 야x자로 갈아타세요 거긴 언제든 취소 수수료 어느정도때고 환불 다 해줍니다 이딴 어플 욕할 악플달 가치도 없을듯 합니다,1,20221205044837
165,굿굿굿굿굿,5,20221205025057
166,여기어때 너무 좋고 편리합니다 혜택도 엄청 많고 쿠폰도 있고 이벤트도 많아서 좋습니다 자주 애용하고있어요 앞으로도 잘 이용하겠습니다 화이팅!!,5,20221205004230
167,이걸로 예약하면 거지같은방 줍니다. ㅋㅋ,1,20221204195200
168,좋넉ㅇᆢ,5,20221204140805
169,"객실사진에 화장실 샤워시설 에 대한 사진은 전혀없네요.. 객실옵션에 샤워, 욕조, 비데 항목도 있으면 좋겠어요..",4,20221204084456
170,좋아요,5,20221203175630
171,예약하고 결제한 날짜에 이미 다른 예약이 있다고 취소된게 한두번이 아님. 이미 예약이 불가능하면 아예 선택을 못하게 띄워놀것,1,20221203171235
172,굳,4,20221203135824
173,역시어때 는 최고의 숙박 어플입니다~~,5,20221203115720
174,절때 쓰지마세요 입실후 조건이 맞지않아 숙박업체측하고 얘기후 고객센터 문의해도 취소시간 다지나서 세시간후에 연락오고 숙박여부와 관련없이 취소불가능하다고 통보만 합니다. 다른앱쓰세요 개쓰레깁니다 진짜 기분드럽네요,1,20221202224915
175,굿,5,20221202154201
176,선택폭이 좀 작네여,4,20221202123635
177,영수증 출력하기가 너무 어려운 사이트 한번 예약하고 지웠어요.,1,20221201192605
178,"여행지 내 숙박업소를 예약했던 고3입니다. 물론 숙박시설 자체가 미성년자라면 잘 안 받는다는 사실은 잘 알고 있습니다. 하지만 회원가입을 할 때 구글이나 카카오톡과 같은 플랫폼으로도 한번에 가입이 되었고, 저희는 만18세에 다들 생일도 지나 있었던 상황이었던지라 가능하구나 싶어 예약을 했더니 곧바로 예약 처리가 되었습니다. 전 여기서 묻고 싶습니다. 아무리 생일이 다 지난 만 18세여도 성년이 되기 전까지는 숙박 자체가 불가능한데 왜 여기어때 측에서는 예약 과정에서 아무런 경고나 규제 조치를 하지 않나요? 숙박하는 것 자체에 대한 의문을 가지고 호텔 측과 연락해 더 정확히 알아보지 않은 저희의 잘못도 있지만 여기어때에서 단 한 차례의 경고나 규제 사항도 없이 돈만 있으면 무조건적으로 예약을 하게 끔 만든 것도 충분히 잘못한 것이라고 봅니다. 앞으로 다시는 앱 만들지 않았으면 좋겠네요",1,20221201124945
179,결제가 쉽네요,3,20221201124815
