date,content
2194,도대체 연락이 안 됨 샹그릴라에 바터 주고 왔을 의사소통 안됨 아고다에서 처리 안 됐다고 도대체 이해할 수 없음
2195,저렴하고 편리해요
2196,회원가입 없어도 예약 좋아요
2197,절대 받지 마세요 쿠폰 없음 허위 가격
2198,편리해요 매번 이용
2199,고객센터 대응도 좋고 깔끔합니다
2200,유용하게 활용할게요
2201,아고다가 제일 편하고 좋은 듯
2202,친절하고 조용합니다
2203,Goodt ogo
2204,내가 활동 활 수 있게 도와줍니다
2205,타 사이트 대비 특가가 많아서 좋아요
2206,가격 경쟁력이 좋습니다
2207,편리하고 가격이 저렴하게 나온 룸들이 있어서 좋습니다
2208,직관적 결제 편함
2209,아니 대체 몇 주 전부터 왜 앱이 안 켜지는 거죠 삭제하고 다시 깔아도 초기 아고다 흰색 화면 만 나오고 다음으로 넘어가질 않아 요 앱 관리 이 정도밖에 안 됩니까 이용하라고 만든 건지
2210,호텔스닷컴과 달리 세금 포함 가격이어서 비교하기 좋습니다
2211,쓰지 마세요 환불 취소부터 고객센터 연락은 그냥 무기한 대기뿐 차라리 돈 더 내고 다른 사이트 이용하는 게 건강에 좋을 듯함환 불 취소 건으로 화병 날 뻔함 고객센터에 일하는 사람이 있긴 하는지
2212,각 숙박시설의 세부 옵션 침대 사이즈나 내부 공간 넓이 등만 더 자세하게 확인할 수 있었으면 좋겠습니다
2213,개떡 같은 어플 화면 잠금만 풀면 제 맘대로 뜨고 난 리야 개화나 게
2214,가격도 만족스럽고 마일리지 적립률이 좋아요
2215,적당히 받아쳐 먹어라 수수료가 가 넘냐
2216,아주아주 좋습니다
2217,정보가 다양함
2218,구성비 최고 숙소가 여기에 다 있어요
2219,타 사이트 대비 특별한 가격 조건이 아님에도 불구하고 특가 상품으로 칭하고 환불 불가 조건으로 판매 중이네 조급한 마음에 타 사이트 비교 없이 예약금일 오후 시경 구매했으나 부득이하게 취소가 필요 여행 불가한데 담당자 연락처도 눈에 잘 띄지 않고 앱에서 자체 처리를 유도하지만 취소 시 결제금액 역시 환불 불가 결국 취소가 불가한 조건입니다 타 사이트에서 동일한 가격으로 판매하는 상품들에 비해 취소 및 환불 조건이 아고다가 최악이네요 일부 업체는 취소수수료 없이 당일 내 취소가 능 일부 업체는 예약 후 분이 내 취소 가능한 업체도 있음 아고다가 판매하는 상품이 더 나은 조건이 전혀 없음에도 불구하고 특가 상품으로 칭해 소비자를 현혹시킨다는 인상을 받았습니다 가능하다면 취소하고 싶네요 타 사이트 라면 현 시각에서도 취소 가능 이번이 아고 다 앱을 처음이자 마지막으로 사용하는 경우일 것 같습니다
2220,좋네요 간편하고
2221,아주 편리해요
2222,사용하기 편하고 최저가 정보 제공해줘서 좋아요
2223,덕분에 항상 기분 좋게 여행 다녀요
2224,느려 답답 그리고 박 검색하고 뒤로 가기 하면 처음 검색으로 떠서 다시 다 내려야 됨
2225,언제든 비교 및 예약할 수 있어서 편리합니다
2226,국내외 숙소 선택 결제 시 아주 편리하며 최적의 조건을 제시해주고 있습니다
2227,너무 유용하게 사용했어요
2228,급여행 시 예약이 편안합니다
2229,Goodapp
2230,호텔에 문의하기로 문의를 넣었는데 새로운 메시지를 확인하려면 새로 고 침하라는 문구만 뜨고 아무리 새로 고침하고 어플을 지웠다가 깔아도 새 메시지는 안 뜨네요 빠른 시일 내에 고쳐주세요 새 메시지가 온 건지 오류인지도 모르겠어요
2231,저렴하게 숙박 잘 구했어요
2232,편리하고 한눈에 다 들어오네요
2233,영문이라 어렵지만 정말 저렴하네요
2234,진짜 좋은 앱 별점 개 주고 시폰
2235,가격 저렴하게 잘 이용하고 있어요
2236,가격이 젤 저렴해서 좋아요
2237,시간이 얼마 없어 예약해야 하는데 너무 간단하고 좋네요
2238,늘 애용합니 당 좋아요
2239,아직까진 잘 사용하고 있습니다 다른 앱보다 피드백도 빠르고 일단 앱이 사용하기 너무 편합니다
2240,저렴한 예약 굳
2241,숙박업소 조회할 때는 저렴하다가 결제 화면에서 실제 금액이 오른 걸 몰랐다가 그대로 결재했는데 이미 당일 예약이라 취소도 환불도 안 된다고 뜹니다 문의하기 해도 예약관리는 직접 할 수 있다고 뜨지만 역시 환불이나 예약 건에 대한 취소 불가 프런트 데스크 눌러도 아무것도 안 뜨고 돈만 꿀꺽하고 모르쇠네요 그리곤 댓글로 메일로 문의하라고 남기겠죠 내가 진짜 소보원에 민원 넣는다
2242,항상 아고다 이용하긴 하지만 최근 검색 필터 적용해도 전혀 적용이 안 되는데 저만 그런 건가요 다시 깔아야 하나
2243,대통령도 잘못하면 잘리듯이 어플도 마찬가지입니다
2244,좋은 가격 편리한 결제
2245,편리하게 이용하였습니다
2246,타사 비교 저렴하고 좋은 숙소 짱입니다
2247,찾기 제일 편함
2248,늘 잘 쓰고 있어요
2249,주로 pc 화면에서 사용해왔는데 앱이 훨씬 다양한 혜택이 있어 좋네요 아고다 정말 가격비교 최강입니다
2250,카드 결제가 그렇긴 하네요 일반화된 간편결제 앱과 연동돼서 결제하면 좋을 듯해요 카드번호를 안전하게 관리한다 하지만 좀 그렇네요
2251,Ex cellent
2252,간단 빨라서 좋다
2253,사용하기 편하고 좋아요
2254,환불 불가 상품이었지만 이런 천재지 번 폭우로 인해 못 가는 상황이면 어느 정도의 환불을 해주셔야 하는 거 아닌가 요 업체에서 안 된다고 하면 업체는 이에 대한 부당이익만 챙기게 되는 건데 플랫폼 업체도 마찬가지고요 많이 실망했고 이용하기가 꺼려지네요
2255,정작 예약 취소가 필요한 경우에 통화도 안 되고 기다리라는 멘트도 없고 그저 돈 징수하는 시스템에만 최적화되어 있는 앱 사후 관리제로 그리고 숙박업체 전화번호는 왜 안내가 안 되어 있는지 왜 그럴까
2256,자기들 앱 깔고 아고다 서 예약하는 거보다 네이버스 가격비교 하고 아고 다 들어와 서 예약하는 게 더 싸다는
2257,일정 선택 후 목록에서 호텔을 눌러 들어갔다가 다시 뒤로 가기를 누르면 목록으로 돌아가는 게 아닌 처음으로 돌아갑니다 굉장히 불편하네요
2258,항상 편안하게 잘 사용하고 있습니다
2259,가격은 쏘 쏘 호텔 종류 많음
2260,아고다에서 예약이 호텔로 넘어가지 않아 호텔에 제 예약 사항이 뜨지 않아서 체크인에 어려움을 겪었습니다 다행히 호텔 측에서 제 예약 확정 시를 보고 방을 주긴 했지만 당황스러운 경험이었습니다
2261,정보검색 이용이하고 편리해요
2262,늘 감사히 사용하고 있습니다
2263,숙박이 앱에 나와 있어서 돈을 내고 합당하게 예약을 한 건데 막상 도착해보니까 자리는 없었는데 착오가 있었다면서 나가거나 다른 손님들이랑 같이 숙박해야 할 수도 있다고 하는 건 있을 수 있는 건가요 심지어 성수기의 울릉도여서 다른 숙박은 알아보지도 못하는데 그렇다고 섬이라 집으로 돌아갈 수도 없고 너무 당황스러웠어요 결국 저희가 빨리 와서 다른 분이 쫓겨나셨고 그분은 무슨 잘못인지 결제상으로는 만원 전액 환불받고 그 만 원을 펜션 주인님께 드리는 쪽으로 처리하기로 했습니 다만 결론적으로 아고다의 시스템 문제 때문에 생긴 일인데 적어도 그 환불액만큼은 사과와 함께 최대한으로 당일 처리가 될 수 있도록 해야 하는 거 아닌가요 아고다 평점도 괜찮고 유명해서 믿고 쓴 거였는데 적은 금액도 아니고 많은 금액을 주고 큰 똥을 받았네요 ㅎㅎ
2264,아고다 왜 자꾸 마음대로 켜지죠 무슨 권한으로 마음대로 어플을 실행합니까 삭제하겠습니다
2265,여행 준비할 때 유요하게 쓰고 있음
2266,글들이 막 어지러워 요 깔끔한 디자인으로 수정되면 더욱 보기 좋고 많이 이용할 것 같아요
2267,편리하고 간편해 요항상 이용합니다
2268,장소 일정 설정하고 검색하고 호텔 목록 중에 하나 들어갔다가 뒤로 가기 누르면 목록으로 안 돌아가고 다시 장소 일정 선택화 면으로 돌아가요 ㅜㅜ 너무 불편하네요
2269,숙소 찾기 편해서 여행할 때 자주 이용하고 있어요
2270,너무 많은 외부 요인에 따라 할인율이 랜덤이라 복불복 느낌이긴 한데 그래도 제일 먼저 아고다를 찾아보고 숙소를 찾게 되긴 합니다ㅎㅎ
2271,매번 잘 이용하고 있어요 굿
2272,편하게 예약했습니다
2273,사용이 편리하다
2274,저렴하고 빠르게 숙소 예약했어요
2275,다양한 숙소와 합리적인 가격이 매력적인 아고다 추전
2276,잘 쓰고 있습니다 비교해보면 아고다가 제일 쌀 경우 가는 되더라고 요 ㅎㅎ
2277,연락도 잘 안되고 상담하는 직원들은 불친절의 끝을 보여줌 하루 종일 전화 붙잡아서 간신히 통화에 성공했지만 조선족이랑 통화하는 건지 말도 안 통함 아고다를 쓸 바에는 텐트 치고 밖에서 자는 것을 추천함
2278,많은 숙박시설이 등록되었으면 좋겠네요
2279,원하는 조건 선택이 안 돼요
2280,숙박시설들의 빠른 비교 가능해서 편리합니다
2281,좋긴 한데 왜 환불 일만 땅 채우고 돌려주겠다는 거임 현금 딸려서 들어 요 ㅜㅜ
2282,가격비교도 쉽고 예약이 간편합니다
2283,한눈에 비교도 쉽고 여러 가지로 활용 도움이 됩니다
2284,안녕하세요 어제 입금을 하였는데 오늘 호스트 측에 이용이 불가하다며 취소를 하였습니다 환불 불가 기간이라도 되어 있는데 제 쪽에서 환불한 것도 아니고 호스트 쪽에서 취소된 건데 어째서 환불이 불가능한 것인가요
2285,일 아고다에서 숙박 결제를 했는데 호스트 측에서 코로나 상황으로 영업을 하지 않는다고 이메일을 받았습니다 취소할 경우 환불이 안 되는 걸로 알고 있는데 이 경우는 제사장으로 취소를 한 것도 아닌데 환불이 안 되나요 만약 그렇다 한다면 납득이 안 될 것 같네요
2286,애용하겠습니다
2287,빠르고 간편해요
2288,예약하기 편하고 가격도 저렴해서 좋네요
2289,항상 좋은 특가프 모고 뜨 구뜨
2290,활용 잘하고 있음
2291,다양하고 구성비 좋은 숙소들을 알 수 있어서 좋음
2292,저렴하고 빠른 예약
2293,아고다는 저렴하고 예약도 간편해요
2294,깔끔하고 설명이 잘 되어 있어요
2295,숙소 찾고 예약하기가 쉬워 유편 하네요
2296,상담원들이 너무 친절해서 별개 드립 ㄴㅣ다
2297,예약하고 쉽고 빠름
2298,로그인하면 추가 할인이 기다려요
2299,좋은 호텔 어플
2300,다른 어플보다 시인성이 좋고 숙박 할인율도 높아서 만족합니다
2301,설명이 잘 돼있네요
2302,매우 편리하고 만족함
2303,싸고 좋아요 유용하게 쓰고 있어요
2304,숙소에서 결제 선택했는데 바로 카드 결제되어버리고 예약 취소했는데 환불도 안 되고 고객센터는 어딘지도 모르겠고 거지 같네요
2305,너무 간편하고 편리해요
2306,아고다 어플을 누르지도 않았는데 핸드폰을껏 다키면 자동으로 실행돼요 왜 이러는 건지 모르겠네요 ㅡㅡ어플 기능은 좋습니다
2307,편리하고 좋아요
2308,숙소 예약했는데 숙소 연락처도 없고 호실 비 번도 안 알려주고 그래서 현장에서 새로 잡았는데 한밤중에 돈만 나가고 신용카드부터 역으로 찾아서 pg 사거 쳐서 번호 알아내도 전화도 안 받고 이런 사기 업체가 어떻게 구글 플레이에 올라와 있는 겁니까 별 한 개도 아깝네 쉬려고 했는데 이어 플 덕분에 스트레스만 잔뜩 받아 갑니다 퉤
2309,금액이 갑자기 변동됨
2310,저렴하게 예약 가능
2311,특가가 비교적 싸서 자 주 애용합니다 다만 취소 경로가 다소 불편합니다
2312,최근에 앱 사용하는 데 자꾸 타임아웃 오류가 뜨고 속도가 너무 느립니다 예전에는 잘 됐었는데 왜 이러는지 모르겠네요 빠른 조치 부탁드립니다
2313,숙소 사진 업로드가 안 돼요 왜죠
2314,가격 면에서 가장 좋습니 자 같은 곳 더 저렴한 가격 포인트로 인한 할인도 맘에 들고요 해외 갈 때 자주 이용합니다
2315,정보가 빠르고 도움이 돼요
2316,수수료를 결제하고 알려주네 양아치냐
2317,굳 너무 좋아요
2318,상세한 이미지와 최저가를 확인할 수 있는 최고의 앱
2319,여행에는 아고다 최애 앱입니다
2320,적립금도 많고 가끔 할인코드도 쓸 수 있어 좋았음
2321,요기 요보다 할인이 많아요
2322,다른 앱보다 저렴하고 상세 설명이 잘 되어 있어 사용하기 편리합니다 저렴하게 숙소 잘 잡아 좋은 추억 만들고 오겠습니다
2323,해외여행 시 아고다가 가장 싸고 좋음 특히 동남아
2324,세금 및 봉사료로 가격 장난침
2325,하와이행 항공권 예약이 안 돼요
2326,제일 편하게 검색 가능해요
2327,여행자가 쓰기 좋은 앱입니다
2328,항상 저렴한 호텔 가격 감사
2329,수소 호스팅 하려고 정보를 올리는 중입니다 숙소 사진 순서에서 더 이상 진행이 안 되네요 사진 첨부 누르면 그냥 아무 반응이 없네요 해결 부탁드립니다
2330,구성비 갑입니다
2331,숙소 길라잡이 대단히 좋은 앱입니다
2332,이용이 아주 쉽고 빠르게 예약이 되며 저렴한 가격에 만족합니다
2333,적절한 가격에 예약을 했어요 좋아요 예약하기도 쉽네요
2334,아고다 절대 쓰지 마세요 호텔은 환불해주겠다는 데 협력업체 연락 안 된다고 지금까지 환불 안 해주는 곳입니다 제주도에 월 초 아고다로 예약하고 숙박하러 갔는데 호텔 룸 컨디션이 너무 안 좋아서 박 중에 박도 못하고 나왔어요 호텔에선 하루는 나머지 하루는 환불해준다고 했고 아고다 통해서 환불 접수해야 한다고 해서 그렇게 했어요 그런데 한 달 동안 아고다에서 한 말은 호텔과 자기네 사이에 협력업체가 있는데 여기가 연락이 안 돼서 환불이 안 된답니다 그 협력업체와 원활히 소통하는 것 도아고다의 업무 아닙니까 호텔은 환불해준다는데 아고다에서 그 업체 연락 안 된다고 고객센터 통화하는 직원마다 똑같은 소리 해서 저는 환불받는 거 포기했어요 호텔 통해서 협력업체 연락할 수도 있다고 해서 호텔 직원한테 얘기했더니 자기네들은 업체 연락처 모른 대 고 아고다에 이 얘기 다시 하면서 업체 연락처 주면 호텔에 전달하겠다니까 또 그거는 못 준다네요 저더러 어쩌라는 건지
